,LLC-load-misses,ref-cycles,bytes,LLC-store-misses,blocks,LLC-loads,instructions,cycles,LLC-stores,pkg_pwr,ram_pwr,power
738,331561,605006759,0,6160,0,5315853,418856205,572554310,340126,40.11,7.54,132.4
739,333186,552711185,196608,6325,384,4839321,396085354,519885198,286158,42.21,9.35,132.5
740,429973,461980364,483328,30495,944,3486845,342580614,393998307,202159,42.95,10.09,132.5
741,294482,657188650,0,24619,0,5767097,438689032,601648181,371354,43.54,10.75,132.7
742,213770,315734731,21151744,7485,41312,2622062,212281523,312258589,179751,42.73,9.8,132.7
743,339264,696428543,0,16426,0,6125439,474190127,662754983,387972,43.58,10.78,132.8
744,242474,353391107,5447680,6553,10640,3125834,243868104,342899928,201473,42.59,9.66,132.8
745,333657,666822215,2031616,18081,3968,5821362,472758587,615408059,369400,43.34,10.54,132.9
746,341257,642161183,0,12954,0,5545390,433452015,617470971,367809,42.7,9.8,133.4
747,259013,514386086,0,8096,0,4558551,348531057,493660747,284490,43.49,10.65,140.7
748,251774,392961605,0,4707,0,3515286,272384592,365966050,217452,42.88,10.02,140.7
749,302964,636503647,0,17832,0,5696675,418545894,595917232,378123,43.57,10.74,140.7
750,291478,524986190,139264,12222,272,4877433,354118303,494563770,311006,42.74,9.83,140.7
751,199886,480959291,0,18658,0,4255315,315405567,444164826,285406,43.08,10.22,140.7
752,219308,515682784,0,13125,0,4603330,335737603,490344404,313849,43.25,10.42,140.6
753,289188,604158367,0,18227,0,5202728,397491235,575554306,350812,43.22,10.35,140.7
754,252555,440485087,0,14919,0,3525870,287651374,338093231,241541,43.08,10.19,140.7
755,436775,568983838,167936,7984,328,4757658,390454100,521697422,290790,43.19,10.33,140.6
756,219573,511739517,0,10338,0,4618324,334479084,470684359,316234,43.15,10.3,140.7
757,418753,576822633,57344,16418,112,4748171,381483339,511028070,321515,43.54,10.76,140.7
758,309328,525908630,0,21975,0,4455424,354791490,503359291,297539,42.95,10.07,140.7
759,207717,448739176,0,9674,0,4002811,294619312,424314302,260313,43.3,10.46,140.6
760,383195,560192133,225280,11351,440,4879047,381132972,513732465,314129,43.15,10.28,140.7
761,253837,464496628,0,8403,0,4078618,292847727,399097798,269467,43.17,10.35,140.7
762,296725,615109903,0,14664,0,5520331,416508976,574800398,359783,42.8,9.91,140.8
763,224278,487243346,0,13760,0,4607809,329853666,456535317,312288,43.59,10.77,140.8
764,324834,557171709,0,15163,0,4974904,362321585,485405627,330929,43.01,10.14,140.8
765,226523,399280399,253952,6230,496,3524543,269546783,372298094,223050,43.34,10.51,140.8
766,195726,596072121,0,27692,0,5605380,402917270,562122974,364483,43.07,10.18,140.8
767,246167,398853177,0,9833,0,3611461,268926668,371278160,223157,43.36,10.46,140.9
768,326611,472484065,0,17574,0,4181959,319465799,454249199,257810,43.43,10.56,140.8
769,226515,594625864,0,26724,0,5422583,400316809,571787449,361482,43.35,10.48,140.8
770,198956,338336180,139264,10357,272,2731798,221001991,323976185,201469,43.05,10.17,140.8
771,218413,696773758,0,21231,0,6284366,455789297,647362862,440614,43.01,10.05,140.9
772,283645,440441398,0,8808,0,3834586,285934641,418737050,263042,43.39,10.54,140.8
773,414186,610235095,20852736,10317,40728,5500542,396842288,571511628,375589,43.07,10.13,140.8
774,254582,432870524,0,13016,0,3854332,289113957,408163962,262434,43.41,10.51,140.9
775,249491,582545144,454656,18444,888,5195713,391561620,561619872,336140,43.55,10.69,140.9
776,269857,339055161,0,7471,0,2752140,244674746,321734841,185734,43.2,10.3,141.0
777,381940,541591966,0,14465,0,4524017,366337086,460520933,278664,43.22,10.31,140.9
778,311102,639251028,0,18900,0,5723104,430096716,612929664,409148,43.04,10.11,140.9
779,221824,446913708,0,13394,0,4041997,309800039,417752903,254998,43.38,10.53,140.9
780,315301,527612586,139264,16736,272,4681803,350108730,489487732,309310,42.94,10.01,140.9
781,229029,501922686,0,12928,0,4552290,332771739,467681872,314703,43.45,10.57,140.8
782,333702,531970287,0,15834,0,4405274,379256331,500296234,255900,43.19,10.29,141.0
783,127216,454674412,0,20778,0,4114493,303382012,439190010,278612,43.24,10.35,141.0
784,258039,657463779,28672,18857,56,5687889,437206652,618397744,391489,43.57,10.72,140.9
785,228493,294781552,339968,3644,664,2298729,199431040,270837302,141343,43.02,10.15,141.0
786,447143,593083077,0,8857,0,4975722,396959161,549545705,310534,43.38,10.5,140.9
787,365731,581412199,0,9240,0,5076112,382922430,524878272,344133,43.12,10.23,140.9
788,166712,420899782,0,12922,0,3683324,278294621,382855868,252994,43.2,10.28,140.8
789,379486,611984100,0,14918,0,5170531,445717620,555255396,328147,43.11,10.21,140.9
790,271806,481916909,139264,5379,272,4226780,305457356,431119849,291092,43.18,10.37,140.8
791,161820,489082525,0,16098,0,4511594,329725183,466466657,316265,42.75,9.87,141.0
792,273588,615335101,0,19120,0,5400392,416945165,581652770,372107,43.59,10.74,141.0
793,177923,383350980,28672,12505,56,3333250,259341358,352874293,217193,42.86,10.0,141.0
794,359036,610668216,0,13764,0,5535806,409289075,571783000,366206,43.46,10.63,141.0
795,437159,548861869,167936,8648,328,4881807,354842127,500811357,338913,43.26,10.45,140.9
796,241327,387487536,0,6712,0,3253723,247660335,360845413,236030,43.05,10.17,141.0
797,389148,604316304,0,11599,0,5248446,402300253,563133674,356826,43.16,10.3,140.9
798,188363,480961487,0,17392,0,4360625,307677394,453634154,292405,43.19,10.32,140.8
799,182924,393438983,0,13205,0,3303446,268796245,401387264,219917,42.76,9.86,140.9
800,429891,757143009,139264,12272,272,6823553,496706049,694155613,462950,43.55,10.73,140.9
801,354683,459957725,0,5383,0,3948932,324977342,433090586,247658,43.01,10.12,140.8
802,288795,508517342,0,6348,0,4618407,329651891,470263765,331114,43.34,10.52,140.9
803,202282,382700055,21356544,10501,41712,3395126,254630010,359122578,232766,42.76,9.77,140.9
804,390057,714649980,0,18945,0,6357616,480109365,665540095,447650,43.66,10.8,140.9
805,408233,407093908,454656,7219,888,3412317,293982287,386232970,220628,43.41,10.52,140.8
806,249038,441310543,0,8995,0,4012825,292583376,409568312,277789,42.9,9.94,140.8
807,254144,465819757,0,14936,0,4203077,305133834,448920368,271371,43.29,10.36,140.9
808,397342,639256416,0,15397,0,5642141,416546097,584195576,393489,43.17,10.29,140.9
809,352382,599924770,0,15829,0,5144313,409845778,585836237,333093,43.62,10.76,140.9
810,250208,294216117,139264,6252,272,2336520,206794727,284522558,134798,42.87,9.97,140.8
811,364965,681897446,0,14551,0,6055962,449780204,611563761,437725,43.47,10.6,140.9
812,316777,509196900,0,18770,0,4257082,332239191,500058780,299145,41.28,7.85,141.0
813,103258,369418941,0,17911,0,3201079,255323301,350237349,211013,38.86,6.48,140.8
814,129199,698915777,0,3591,0,5877588,535071026,642331339,344221,36.93,6.17,140.9
815,100682,686419159,827392,2430,1616,6045581,457823958,615951429,406822,28.72,5.27,140.8
816,14145,493369243,0,445,0,3925665,322761421,470995800,262048,25.57,5.09,140.9
817,16217,518488215,0,4646,0,3863240,350145469,476575986,267259,26.53,5.13,140.9
818,15467,556406964,0,232,0,4343293,354804743,533418140,301205,26.09,5.29,140.9
819,140883,588460224,0,10183,0,4148863,405447097,548001479,261432,27.15,5.43,140.6
820,47026,559081871,397312,1583,776,4096597,370848711,506704427,269207,27.12,5.21,132.3
821,27128,578762163,0,680,0,4665108,352059118,520996008,314349,25.16,5.24,131.9
822,10888,428874804,0,3648,0,3197551,278785614,414638741,212652,25.86,5.12,111.8
823,9344,714121596,0,896,0,5673469,449322746,643857568,387644,25.96,5.3,100.3
824,116620,505879027,28672,7596,56,3436377,324555674,416070133,194357,30.14,5.96,100.6
825,212651,511154497,856064,6378,1672,4274598,328865674,455337061,248310,40.14,7.53,100.6
826,340983,552676820,0,11076,0,4907811,374577554,509156144,302324,40.14,7.51,101.2
827,213565,380957363,0,7803,0,3311463,259627489,369499791,208797,40.07,7.48,101.5
828,352290,543618199,0,8322,0,4761912,365417782,524625274,312009,40.12,7.48,101.7
829,199957,485168665,0,7535,0,4488526,319222851,458502220,306852,40.13,7.4,101.6
830,251192,633500256,282624,17606,552,5594539,423220801,595414382,395794,40.06,7.37,101.6
831,138693,568479353,0,17047,0,5139758,378269758,543238901,362000,40.05,7.55,102.0
832,236034,393030353,0,3457,0,3396292,276297564,363269832,241799,40.07,7.53,128.5
833,265499,491486024,0,11403,0,4368683,320502277,458950412,293026,40.06,7.43,129.1
834,178825,489004380,21925888,8204,42824,4501958,312529321,444564235,305658,40.11,7.42,129.6
835,332837,655225089,655360,19157,1280,5850851,437655685,624618778,378745,40.11,7.49,130.1
836,178675,453093093,0,11516,0,3999495,304401219,437306267,259816,40.09,7.42,130.4
837,364010,584509987,0,6450,0,4845559,388405464,534615448,347281,40.21,7.5,130.8
838,119589,485273299,0,16265,0,4459162,309232191,437172463,302110,40.08,7.41,131.1
839,294420,714316756,0,11780,0,6409114,475173421,665134655,421019,40.14,7.4,131.4
840,183981,520037976,139264,9019,272,4827369,350347869,500510466,330777,40.13,7.53,131.6
841,227082,522454989,0,17784,0,4766489,362091737,504421635,305447,41.59,8.78,131.8
842,222663,480512562,0,10972,0,4378274,316060733,454910677,296495,43.16,10.28,132.0
843,239290,523617671,0,13562,0,4714545,346598803,482626160,317021,42.97,10.09,132.2
844,429001,621157338,0,10293,0,5265424,411726341,584175878,337750,43.19,10.34,132.3
845,314135,490826154,167936,8722,328,4376890,323009687,466319146,259570,43.1,10.28,132.5
846,212203,491492539,0,12212,0,4363227,336351632,468839283,278141,42.76,9.86,132.5
847,251266,514229104,0,14157,0,4709079,320447988,458150367,320330,42.75,9.85,132.6
848,271749,784505973,0,22862,0,7350370,531652021,755951854,502104,43.31,10.51,132.8
849,266136,419452015,0,5656,0,3784245,280283566,390376986,254495,43.03,10.21,141.1
850,365131,550346870,139264,8032,272,4921957,371264154,519618864,314999,43.17,10.31,140.9
851,238710,505579364,0,12320,0,4678616,330454581,469234206,296417,43.12,10.29,140.9
852,338914,527568061,0,10835,0,4635317,367387261,448995813,244402,43.49,10.58,140.8
853,259077,368665866,0,3636,0,3216079,247695428,343980265,202572,42.75,9.89,140.7
854,464829,755466099,0,9791,0,6781364,488135167,677062387,463252,43.0,10.17,140.6
855,230244,478955235,196608,13167,384,4330652,325016426,460676404,287351,43.28,10.41,140.7
856,288874,349879957,0,8751,0,2906649,238473881,330718188,177599,43.23,10.41,140.6
857,364115,651044928,0,16387,0,5860838,440563423,635854068,368839,43.25,10.38,140.7
858,388842,520258875,0,12039,0,4144793,351565695,491362112,269800,43.32,10.51,140.6
859,119145,420360108,0,16398,0,3687897,287400453,410131293,258712,42.9,10.01,140.8
860,317378,620489206,139264,16850,272,5481437,410810496,569446714,343449,43.34,10.51,140.7
861,306671,437144863,0,5020,0,3866376,283590363,397596924,256606,42.83,10.03,140.6
862,412721,625934993,0,11927,0,5576926,419068640,604024251,356725,43.38,10.54,140.7
863,223991,310010803,0,8012,0,2767259,198589006,307464408,173039,42.86,10.02,140.7
864,367932,702639980,0,15135,0,6685483,469232530,659037789,434403,43.4,10.57,140.7
865,350418,511196175,20602880,19870,40240,4479480,348159408,478179581,280917,43.31,10.51,140.8
866,262486,433748004,0,7190,0,3788928,286376478,390847023,244006,42.94,10.09,140.7
867,243885,501410803,0,5859,0,4424762,332420499,473144053,296143,42.9,9.98,140.8
868,252055,631865846,0,21082,0,5891499,429436364,609986449,380816,43.3,10.46,140.7
869,225084,480320424,0,9750,0,4304700,321073335,446236421,299290,43.51,10.7,140.8
870,324891,435714200,139264,11271,272,3656559,278698964,409330796,233300,42.86,10.0,140.8
871,383258,640366014,0,8185,0,5592320,422050119,604148378,363364,43.53,10.71,140.8
872,213232,376793920,0,10796,0,3226839,249514671,364029812,219096,42.98,10.15,140.9
873,325102,594116531,0,18780,0,4886422,395557434,568350571,301276,43.31,10.46,140.8
874,195697,400559996,0,13246,0,3609463,271196139,365715836,230090,43.3,10.47,140.8
875,352970,585198088,167936,14955,328,5082732,373775965,506624465,319323,43.01,10.15,140.8
876,291795,619892163,0,19860,0,5477788,416168614,596536471,348216,43.36,10.48,140.8
877,291086,426206541,0,4020,0,3702615,291013794,404564443,246692,43.12,10.17,140.8
878,445252,579210577,0,10323,0,4944773,379866552,486485144,274354,43.41,10.58,140.9
879,271005,451405075,0,4593,0,4036885,297666012,432487961,235009,42.94,10.07,140.8
880,371491,568143397,139264,13638,272,5339680,375569338,510862172,335662,43.4,10.59,140.9
881,153325,430747799,0,17421,0,3996089,288871584,411661499,262343,42.87,9.94,141.0
882,316469,615333038,0,13983,0,5532201,412970068,569734343,367843,43.25,10.47,140.9
883,238182,484692488,0,8842,0,4417450,321995043,447323220,294671,43.34,10.44,140.8
884,362936,515670361,0,12789,0,4219463,342066548,472140912,273338,43.19,10.34,140.9
885,149588,481664044,167936,16286,328,4450012,300996313,428612597,285123,42.93,10.02,140.9
886,406369,618017780,0,11834,0,5347960,402179105,587912400,357858,43.46,10.59,140.9
887,226614,460411771,86016,14408,168,4079317,300327430,432543578,267117,42.97,10.04,141.0
888,403613,595609884,0,13327,0,5088506,405918630,572625745,340073,43.45,10.63,140.8
889,215701,438545562,0,10471,0,4045528,275645623,393309306,250192,43.23,10.29,140.9
890,408589,542659526,225280,12587,440,4412425,380784635,519057931,305708,43.48,10.58,140.8
891,360491,471624441,0,16895,0,4025802,334896946,394746104,209786,43.32,10.41,140.9
892,104352,418781780,0,25436,0,3750891,277427580,356451171,232019,43.54,10.66,140.8
893,320763,521094607,0,14676,0,4547425,349446017,524487287,292274,42.79,9.85,140.9
894,374945,657433635,0,9044,0,5726145,440540789,606119121,394578,43.28,10.42,140.8
895,291587,460162440,21708800,12673,42400,4209824,301278903,420791081,279223,43.1,10.2,140.8
896,240073,516528115,0,8879,0,4705084,345589427,500146353,320632,42.79,9.8,140.8
897,365720,692475912,0,28161,0,6010148,454711399,682576199,417847,43.57,10.68,140.9
898,160123,415918020,0,10288,0,3768054,288100904,384402614,237428,43.23,10.35,141.0
899,411019,523788705,0,11009,0,4468301,340980781,495646278,310142,43.26,10.37,141.0
900,217512,392694925,282624,12546,552,3546913,267183880,375109604,237751,43.24,10.39,141.0
901,282090,613839187,0,30270,0,5532566,406776064,592004689,336236,43.09,10.26,140.9
902,350305,552415794,0,11714,0,4684372,373683836,534735652,306155,43.01,10.17,140.9
903,311051,551959740,0,7063,0,4962099,357131406,518345265,332467,43.31,10.43,140.8
904,235702,364891263,0,9570,0,3015034,240599674,342336749,182892,42.84,10.0,140.9
905,416343,740686671,311296,8583,608,6573047,498302484,696763069,421792,43.44,10.6,140.8
906,268391,435312739,0,5447,0,3736704,291393280,391388448,255712,43.05,10.2,140.9
907,512854,563870912,0,9460,0,4880749,373673315,521183909,298584,43.18,10.32,140.9
908,184386,486049019,0,15915,0,4533863,330080845,465645107,297986,42.78,9.9,140.9
909,182811,482981863,0,12108,0,4377789,320422511,464343102,295695,43.51,10.73,140.9
910,301861,515519111,139264,15479,272,4359389,353362716,439968769,268468,43.07,10.16,140.9
911,343535,591839418,0,11751,0,5073997,385843662,528383687,320267,43.22,10.35,140.7
912,250831,374704828,0,7551,0,3201308,254829533,327277945,204379,42.75,9.85,140.9
913,387111,769799777,0,17715,0,6951346,511759496,719729341,443074,43.15,10.3,140.8
914,181806,505275988,0,18045,0,4747371,332442435,455790775,293140,43.12,10.29,140.9
915,198968,441570828,167936,10549,328,3986903,282758236,409429779,249977,42.8,9.89,140.8
916,193683,497948076,0,21700,0,4668277,337401614,477350592,300790,43.48,10.69,140.8
917,305945,621210289,0,15439,0,5446212,428746727,578339435,314823,42.9,10.08,140.8
918,303000,602951334,0,37526,0,5200314,418182926,547137638,314334,43.38,10.58,140.9
919,218456,419017260,0,11300,0,3701152,279002080,410428644,247006,43.02,10.16,140.8
920,372136,578720823,139264,14852,272,5098278,385722719,563161285,328037,43.25,10.42,140.7
921,234920,498462904,0,12906,0,4637233,336397194,469943053,315538,42.81,9.93,140.7
922,202731,531326260,0,15465,0,5004115,347865827,486669997,329395,42.83,9.99,140.6
923,233593,673638819,0,35574,0,5893224,455217235,657188510,385217,43.23,10.37,140.6
924,277249,495370144,0,9402,0,4461782,333608043,484906759,292461,43.08,10.25,140.6
925,314601,543704447,225280,14311,440,4522593,367053981,523255493,314609,43.12,10.29,140.8
926,255298,523827297,20561920,8953,40160,4643230,343821065,486882513,320036,43.05,10.26,140.7
927,263854,462688947,0,10511,0,4142074,309530938,434083003,267789,43.33,10.53,140.7
928,358919,554571616,0,19163,0,4737641,375123172,534700715,281148,42.96,10.08,140.7
929,171987,455065871,28672,15145,56,4030709,302558155,421001518,265425,42.7,9.84,140.6
930,279368,478152585,368640,7830,720,4132789,324321139,461023155,283305,42.78,9.98,140.5
931,381894,871322961,0,19798,0,7873783,569093544,826915762,544340,43.34,10.54,140.6
932,203961,445372759,0,13396,0,3994382,297300860,427949119,280901,42.88,10.01,140.6
933,225368,460825639,0,15825,0,4013499,313402439,452934688,253539,43.16,10.36,140.7
934,438388,674158628,0,11101,0,5786944,437241706,641669014,392528,43.09,10.25,140.7
935,228352,320899130,397312,8593,776,2545359,222045203,292035768,170302,43.52,10.73,140.6
936,329317,598319688,0,14432,0,5225918,383030332,543448505,348183,43.07,10.3,140.5
937,443736,600191751,0,5969,0,5241695,418900933,549448147,308052,43.08,10.33,140.5
938,279444,400273633,0,4174,0,3353084,268618082,381306297,224860,42.83,10.02,140.5
939,356279,705634798,0,17493,0,6546458,480636245,668975236,427048,43.33,10.57,140.5
940,308586,465352405,139264,5739,272,4179006,309187801,434204995,266656,42.84,10.03,140.4
941,274746,421168341,0,4820,0,3862275,279645295,394823769,245192,43.52,10.71,140.6
942,412258,541443352,0,8182,0,4888526,365057693,499614369,293312,42.87,10.01,140.7
943,370269,625180825,0,15556,0,5883881,403271542,568520024,385890,43.21,10.45,140.6
944,294777,489417129,0,9875,0,4423089,334579265,455650065,273411,42.98,10.13,140.8
945,259059,380795396,167936,6640,328,3519813,263018234,350793348,212999,43.14,10.32,140.7
946,409414,695902782,0,12030,0,6225020,458296362,628741376,420550,43.09,10.3,140.6
947,287007,463783715,0,4881,0,4171325,294644075,416924026,264159,43.04,10.26,140.7
948,448322,595263767,0,11373,0,5222291,388636962,552666496,319764,43.15,10.35,140.6
949,188241,492637007,0,18347,0,4571625,313279168,453069259,295883,42.7,9.8,140.7
950,264109,376434488,139264,14313,272,3148850,252138176,358291518,220593,43.36,10.52,140.6
951,366124,744217595,0,16229,0,6595849,497884242,674869948,420907,43.0,10.12,140.7
952,199540,421472010,0,10037,0,3807947,280339447,395635279,231839,43.37,10.53,140.7
953,442838,642191224,0,6411,0,5532410,422811679,561038049,356715,43.13,10.34,140.7
954,407294,533666835,0,11071,0,4752461,359116787,512654602,301881,43.31,10.51,140.6
955,275243,367421357,167936,6165,328,3292253,255901892,319950287,213514,43.49,10.7,140.7
956,329770,535727709,0,10262,0,4635218,366125192,448420506,260072,42.73,9.87,140.7
957,274216,442865164,21905408,8237,42784,3900980,281592721,386761292,266481,43.58,10.79,140.5
958,335533,547470822,0,16383,0,4933804,349717293,479627626,316683,42.98,10.11,140.7
959,275737,617204488,0,23367,0,5476376,403691635,559841342,361327,43.27,10.46,140.6
960,175975,387580012,282624,13561,552,3327866,258458578,362183030,211784,43.12,10.29,140.7
961,419909,638459536,0,11803,0,5635558,419878980,579052535,341738,43.09,10.32,140.8
962,166760,510321306,0,22234,0,4689988,342554431,486417238,306698,42.7,9.88,140.8
963,217048,419447951,0,9139,0,3722253,273754628,392782091,235062,43.24,10.46,140.8
964,327168,708100109,0,19495,0,6512500,466285394,663596810,420163,43.28,10.41,140.9
965,559524,498786563,311296,9909,608,4145273,346720188,450304738,253952,43.06,10.24,140.8
966,290562,522999408,0,6385,0,4735510,348074380,500919571,327206,42.84,9.97,140.9
967,204051,439283314,0,15185,0,3889832,297619104,422002629,244595,42.94,10.05,140.8
968,352922,735113287,0,16039,0,6531432,480101601,678453818,438717,43.37,10.55,140.9
969,182544,389727923,0,19583,0,3398156,265261885,387749437,206691,43.32,10.57,140.8
970,283902,534980818,139264,14015,272,4633437,374309289,505748713,305662,42.9,10.01,140.7
971,217715,362346366,0,21535,0,3250467,239740776,334311145,209860,42.93,10.1,140.8
972,406704,768396789,0,19057,0,6971011,497669082,723131523,478862,43.32,10.45,140.8
973,229906,406335031,0,4555,0,3609715,268614860,388766292,241859,42.99,10.17,140.8
974,331212,628739698,0,15390,0,5715584,420228866,569026800,362912,43.34,10.43,140.6
975,192881,407282664,167936,13619,328,3503065,271466491,387149551,230644,43.28,10.46,140.6
976,360151,584634131,0,15935,0,5037592,383365846,543684158,311854,43.03,10.13,140.7
977,246294,539267142,0,8904,0,4933279,356115989,503483074,324652,43.22,10.33,140.8
978,394844,539940407,0,18368,0,4563015,349796229,502982543,240737,43.25,10.41,140.6
979,162246,317808206,0,14285,0,2758307,203048087,236467080,163131,43.44,10.6,140.8
980,376763,483870045,139264,10103,272,4230339,314369041,450111641,229308,43.53,10.74,140.7
981,423843,578772330,0,6719,0,4977963,386517925,536435385,310946,42.99,10.1,140.7
982,266368,358712540,0,8355,0,3123460,237124458,327861748,186248,43.25,10.45,140.7
983,342827,699892319,0,10536,0,6585723,466319245,660414640,457245,42.86,9.99,140.7
984,247251,418222479,0,14809,0,3672902,282978030,396421295,250995,43.05,10.22,140.7
985,315864,695612044,167936,25705,328,6327338,459527741,663923791,408411,43.16,10.35,140.9
986,158615,496994746,0,14886,0,4554611,320986055,455749378,296642,43.02,10.19,140.9
987,395692,572236182,0,7633,0,5007415,369619705,535711472,314114,43.36,10.52,140.9
988,214007,347104791,21913600,9678,42800,2971284,237063904,312308126,175583,42.44,9.28,140.9
989,387563,601681290,0,10176,0,5201839,413626827,583230461,302197,40.58,7.02,140.9
990,204203,460190815,368640,3064,720,4259437,307932817,424465341,281107,30.25,5.71,140.9
991,126361,506923184,28672,3252,56,4255876,341201241,471832743,264460,27.53,5.2,140.7
992,13277,603817439,0,525,0,4901504,361490391,562701748,318147,25.9,5.14,140.8
993,9863,480667517,0,228,0,3812154,295871143,441741013,254745,28.55,5.45,140.8
994,138614,695017988,0,10829,0,5550077,460020327,630865943,337393,39.35,7.24,140.9
995,281087,645138670,1085440,9332,2120,5608843,407700263,540148519,333002,40.06,7.39,140.8
996,376909,403729702,0,4001,0,3553268,253744713,322525109,229003,39.99,7.51,134.9
997,323426,566051370,57344,8813,112,5193728,393265739,520137669,326387,40.1,7.32,127.7
998,220656,464845584,0,8728,0,4348675,316867305,436699858,263591,40.17,7.39,104.1
999,467810,779247530,0,20334,0,6338124,566192666,732290319,456038,40.27,7.3,103.9
1000,152247,738410268,228352,25989,446,5401961,906806826,748348817,443073,40.1,7.41,104.3
1001,338196,666180457,0,5132,0,6177641,430145183,610219016,401480,40.18,7.42,115.6
1002,238701,346873820,0,5757,0,3058947,239084374,328582622,191337,40.09,7.49,133.8
1003,519445,631439783,0,10117,0,5531192,428154930,593134647,366144,40.15,7.48,133.7
1004,330037,490773715,0,12560,0,4228380,361839987,453990168,240479,40.11,7.42,133.6
1005,174423,372110330,253952,9246,496,3205594,245853155,309210318,189357,40.06,7.42,133.6
1006,263184,686470264,0,19488,0,6194435,466889980,673513271,401628,40.09,7.4,133.7
1007,152463,414518302,0,10415,0,3656807,287826245,389675768,231290,40.13,7.5,133.6
1008,156641,534267547,0,24962,0,4531611,351846129,494885489,299973,40.09,7.36,133.7
1009,191978,451447494,0,5226,0,4157050,307090102,441669145,273802,40.14,7.42,133.6
1010,316161,633459807,139264,19214,272,5702304,425484058,587407485,368838,40.2,7.45,133.7
1011,123002,560173102,0,12404,0,5178736,381926941,533609093,355823,42.88,10.0,133.6
1012,242954,508355629,0,10134,0,4529687,341852538,485708386,305255,43.03,10.1,133.6
1013,256333,413794062,0,7156,0,3599169,282535428,387315569,234787,43.21,10.4,133.6
1014,276434,658349923,0,20661,0,5966170,432129522,610525766,389022,43.05,10.16,133.6
1015,341509,613955818,167936,18225,328,5213868,415824300,581549335,350959,43.16,10.26,133.6
1016,235243,376418806,0,3192,0,3062757,263983158,297566231,169069,43.28,10.44,133.5
1017,389090,641475153,0,11946,0,5534376,427358197,597461022,361270,42.98,10.11,133.5
1018,298612,367297411,21061632,5712,41136,3162577,260470722,340189728,191615,43.56,10.65,133.9
1019,390486,618292722,0,14785,0,5328404,411936470,581561176,345480,42.7,9.86,140.6
1020,234200,455374969,253952,10130,496,3990812,303068815,412017284,272444,43.55,10.68,140.6
1021,334579,548713917,0,11338,0,4234342,358768904,508529172,304540,42.99,10.11,140.6
1022,285154,389153294,0,4342,0,3191701,245585923,335989639,217592,43.31,10.47,140.7
1023,337570,719526427,28672,16794,56,6600860,471463866,669203356,425538,43.16,10.3,140.7
1024,375144,584952028,0,16593,0,4853598,385883166,491892154,304657,43.13,10.22,140.8
1025,187411,383990685,282624,13824,552,3351914,240125495,328381154,220511,43.57,10.72,140.8
1026,357394,491271332,0,11693,0,4187963,345485090,465283570,253076,43.28,10.43,140.8
1027,497774,613595307,0,5663,0,5188454,416634759,555636707,290857,43.14,10.27,140.8
1028,257312,353088111,0,9186,0,2943527,235293636,339051279,186063,43.38,10.6,140.8
1029,335410,598998784,0,19801,0,5328165,389209173,561611362,334026,43.39,10.6,140.8
1030,350079,525009273,139264,11770,272,4487251,362537301,509820627,298645,42.93,10.01,140.8
1031,215594,451065410,0,9764,0,3942812,300475618,443501570,258051,43.55,10.75,140.9
1032,375938,502037503,0,8999,0,4068591,349420956,467258644,262731,42.97,10.11,140.9
1033,208673,363676911,0,11605,0,3002024,242463726,351791672,201384,43.33,10.43,141.0
1034,267258,712577541,0,24527,0,6429366,466362821,678389297,443131,42.9,10.03,141.1
1035,210460,429232865,167936,10955,328,3754112,288081447,420313142,237568,43.44,10.57,141.0
1036,311024,624686083,0,19499,0,5244824,409472105,582762986,363156,42.8,9.86,141.0
1037,214590,521548619,0,16508,0,4696479,339997306,484161156,316769,43.58,10.72,141.1
1038,426333,543867208,0,12391,0,4506804,370279676,516832311,268121,42.77,9.85,141.0
1039,309322,450486760,0,4086,0,3922493,287083100,404059430,278084,43.49,10.65,141.1
1040,473221,641724876,196608,6174,384,5213810,463175805,601145447,363424,42.7,9.83,141.0
1041,436146,542726549,196608,21379,384,4962330,380965240,480446259,278870,42.89,9.97,141.0
1042,272103,474582950,0,11361,0,4259443,313355772,439520271,273669,43.39,10.53,140.9
1043,406762,512757982,0,7372,0,4274344,349961639,479094282,248360,43.27,10.41,141.0
1044,404432,653779088,0,17453,0,5877793,426289348,605129984,377523,43.05,10.16,140.8
1045,262175,406837358,5705728,9179,11144,3390122,295609352,386031839,205477,43.06,10.16,141.0
1046,274571,450429041,913408,20670,1784,4048045,293541288,413244358,272787,43.24,10.36,140.9
1047,408455,624136140,0,17544,0,5220080,427371694,608418785,342916,43.57,10.72,140.8
1048,230126,489073639,0,27681,0,4183169,324975399,487732374,264339,43.52,10.71,140.8
1049,340098,487765164,23023616,13721,44968,4018547,336818201,438882163,244386,43.15,10.26,140.9
1050,259896,377649626,0,8901,0,3104979,261160962,344734359,197711,43.17,10.3,140.8
1051,321351,571629855,1200128,18898,2344,5055657,394706053,530890486,340094,43.42,10.58,140.8
1052,272709,566563297,0,19983,0,4816656,382780512,537169366,335689,42.94,10.03,140.9
1053,180555,430452209,0,12886,0,3846993,296288101,405002926,236340,42.9,10.0,140.8
1054,303094,530626173,0,7189,0,4816606,346336697,490711815,339896,43.39,10.53,140.9
1055,367977,678140044,0,13627,0,6007553,457687593,636401705,421132,42.85,9.95,140.9
1056,262902,461161063,139264,14020,272,3892678,304986765,429576787,269056,43.5,10.68,141.0
